,abstract,labels
85,description_based_person search gained_increasing resulting_representation semantic_representation datasets extensive_domain camera_specific_annotation nonscalable_need powerful_semantic_description allows_description_based person_search view_invariant_representation strongly_labelled learning_semantic_attributes semantic_attribute_learning approach attributes_great_potential, 'Social good'
86,different_videos complete_occlusions appearance_models evaluating_video_segment proposals generate_video_segment proposals track_segments challenging_vsb benchmark free_addition limited_capability efficient_moves proposals_generated robust_algorithm method_lies assume_specific_motion models efficiently_start_segments additional_computation segment_size_interpolation image_segment_proposals, 'Healthcare'
87,negative_instances theoretical_analysis soft_bag_classification classifier large_margin_algorithm multiple_instance_learning problem separate_soft_bags generalized_formulation main_findings problem_setting_commonly latent_support_vector machine labeling_noise_appears practical_applications compositions__empirical evaluation negative_bags positive__denoted relative_composition efficiently_explores instances study_inspires novel_bag_level representation combinatorial_space,'Computational biology'
88,localizing_unseen_objects images_annotated building_object_appearance model unseen_object weakly_labeled_image image_level object_classes which familiar_objects appearance_models, 'Social good'
89,everyday_interactions robust_performance efficient_pipeline generates_synthetic_workspace exemplars notable_property entire_volume hand_appearance_correlates defined_volume recognizes_discrete_arm hand_pose_classes strong_pose_viewpoint priors sparse_multi_class svm intrinsic_parameters_match global_egocentric_coordinate frame greatly_simplify individuals_upper_limbs arms_hands objects__past chest_mounted_depth camera__importantly improves_performance classify_arm_hand configurations workspace_location depth_based_features egocentric_views hands virtual_chest_mounted physical_camera computes_perspective aware_depth features images egocentric_workspace, 'Healthcare'
90,current_visual_recognition algorithms extremely_costly active_algorithms active_learning selecting_examples categories_occurring usually_assumed requested_instance massive_annotation reduce_labeling_efforts, 'Social good'
91,general_similarity_function specifically_adapted image_appearance wide_variety cnn_based_model vision_problems fundamental_importance significantly_outperform learn_directly study_multiple_neural network_architectures image_data, 'Social good'
92,watch-n-patch model_learns probabilistic_model_relating unsupervised_action_segmentation action_patching action_topics_indicating multiple_actions_interacted temporal_relations short_term_action clips_action words commonly_exist model_long_range action_relations high_level_action co_occurrence activity_video different_objects human_daily_activities complex_activity modeling_human_activities comprising_multiple_actions novel_application, 'Social good'
93,establishing_putative_correspondences scanned_scene deriving_triangulation_free cheirality_conditions image_projections_detected global_solution scanned_points registration_algorithms devised_solution projective_transformation_relating scenes_structure allows_simultaneously_estimating mild_initial_bound conditions pixel_coordinates guarantee_convergence linear_matrix_inequality lmi__framework uncalibrated_cameras algorithms_employ paradigm unknown_subset establishing_correspondences arbitrary_projective_frame, 'Social good'
94,inference_problems optimized_variables novel_framework linearly_correlated linear_embedding_method successfully_exploited geodesic_distance objects_recognition_showing consistently_integrate sparse_representation_based classification_src approaches specific_structure improve_recognition_accuracies embed_manifold_priors image_data_samples face__digit action optimization_process manifold_constraints consistently_increase efficient_alternating_direction method successfully_applied, 'Social good'
